element,time
9050, 546.000000
9051, 545.000000
9052, 545.000000
9053, 560.000000
9054, 546.000000
9055, 543.000000
9056, 542.000000
9057, 546.000000
9058, 541.000000
9059, 548.000000
9060, 541.000000
9061, 545.000000
9062, 547.000000
9063, 547.000000
9064, 549.000000
9065, 542.000000
9066, 541.000000
9067, 544.000000
9068, 541.000000
9069, 546.000000
9070, 547.000000
9071, 551.000000
9072, 562.000000
9073, 545.000000
9074, 543.000000
9075, 545.000000
9076, 546.000000
9077, 549.000000
9078, 544.000000
9079, 546.000000
9080, 550.000000
9081, 539.000000
9082, 548.000000
9083, 546.000000
9084, 541.000000
9085, 542.000000
9086, 561.000000
9087, 548.000000
9088, 542.000000
9089, 543.000000
9090, 543.000000
9091, 541.000000
9092, 544.000000
9093, 549.000000
9094, 550.000000
9095, 551.000000
9096, 551.000000
9097, 544.000000
9098, 548.000000
9099, 545.000000
9100, 545.000000
9101, 540.000000
9102, 547.000000
9103, 542.000000
9104, 547.000000
9105, 535.000000
9106, 539.000000
9107, 543.000000
9108, 566.000000
9109, 545.000000
9110, 544.000000
9111, 546.000000
9112, 545.000000
9113, 548.000000
9114, 543.000000
9115, 548.000000
9116, 545.000000
9117, 544.000000
9118, 538.000000
9119, 545.000000
9120, 547.000000
9121, 537.000000
9122, 544.000000
9123, 543.000000
9124, 542.000000
9125, 547.000000
9126, 546.000000
9127, 551.000000
9128, 544.000000
9129, 543.000000
9130, 542.000000
9131, 550.000000
9132, 548.000000
9133, 549.000000
9134, 545.000000
9135, 550.000000
9136, 547.000000
9137, 548.000000
9138, 546.000000
9139, 547.000000
9140, 544.000000
9141, 545.000000
9142, 544.000000
9143, 537.000000
9144, 547.000000
9145, 564.000000
9146, 547.000000
9147, 542.000000
9148, 544.000000
9149, 549.000000
9150, 546.000000
9151, 544.000000
9152, 546.000000
9153, 549.000000
9154, 544.000000
9155, 542.000000
9156, 546.000000
9157, 546.000000
9158, 543.000000
9159, 539.000000
9160, 547.000000
9161, 549.000000
9162, 543.000000
9163, 547.000000
9164, 551.000000
9165, 548.000000
9166, 555.000000
9167, 549.000000
9168, 546.000000
9169, 545.000000
9170, 548.000000
9171, 549.000000
9172, 549.000000
9173, 550.000000
9174, 549.000000
9175, 546.000000
9176, 696.000000
9177, 547.000000
9178, 543.000000
9179, 546.000000
9180, 543.000000
9181, 546.000000
9182, 546.000000
9183, 545.000000
9184, 542.000000
9185, 540.000000
9186, 547.000000
9187, 547.000000
9188, 545.000000
9189, 544.000000
9190, 547.000000
9191, 544.000000
9192, 568.000000
9193, 543.000000
9194, 548.000000
9195, 546.000000
9196, 543.000000
9197, 545.000000
9198, 543.000000
9199, 548.000000
9200, 564.000000
9201, 547.000000
9202, 543.000000
9203, 543.000000
9204, 544.000000
9205, 549.000000
9206, 543.000000
9207, 544.000000
9208, 545.000000
9209, 545.000000
9210, 544.000000
9211, 543.000000
9212, 542.000000
9213, 542.000000
9214, 545.000000
9215, 550.000000
9216, 548.000000
9217, 547.000000
9218, 581.000000
9219, 1386.000000
9220, 569.000000
9221, 542.000000
9222, 543.000000
9223, 545.000000
9224, 550.000000
9225, 544.000000
9226, 545.000000
9227, 541.000000
9228, 546.000000
9229, 542.000000
9230, 552.000000
9231, 549.000000
9232, 550.000000
9233, 539.000000
9234, 543.000000
9235, 544.000000
9236, 556.000000
9237, 545.000000
9238, 544.000000
9239, 549.000000
9240, 550.000000
9241, 547.000000
9242, 567.000000
9243, 544.000000
9244, 546.000000
9245, 545.000000
9246, 545.000000
9247, 545.000000
9248, 544.000000
9249, 542.000000
9250, 544.000000
9251, 545.000000
9252, 544.000000
9253, 540.000000
9254, 541.000000
9255, 539.000000
9256, 544.000000
9257, 546.000000
9258, 541.000000
9259, 546.000000
9260, 543.000000
9261, 540.000000
9262, 548.000000
9263, 550.000000
9264, 545.000000
9265, 548.000000
9266, 547.000000
9267, 548.000000
9268, 545.000000
9269, 546.000000
9270, 543.000000
9271, 549.000000
9272, 547.000000
9273, 546.000000
9274, 547.000000
9275, 544.000000
9276, 537.000000
9277, 550.000000
9278, 549.000000
9279, 546.000000
9280, 545.000000
9281, 549.000000
9282, 552.000000
9283, 543.000000
9284, 546.000000
9285, 545.000000
9286, 545.000000
9287, 547.000000
9288, 550.000000
9289, 545.000000
9290, 560.000000
9291, 542.000000
9292, 545.000000
9293, 545.000000
9294, 542.000000
9295, 542.000000
9296, 548.000000
9297, 564.000000
9298, 548.000000
9299, 542.000000
9300, 546.000000
9301, 546.000000
9302, 537.000000
9303, 546.000000
9304, 554.000000
9305, 547.000000
9306, 540.000000
9307, 547.000000
9308, 548.000000
9309, 546.000000
9310, 545.000000
9311, 546.000000
9312, 545.000000
9313, 541.000000
9314, 541.000000
9315, 546.000000
9316, 567.000000
9317, 543.000000
9318, 541.000000
9319, 544.000000
9320, 548.000000
9321, 547.000000
9322, 545.000000
9323, 563.000000
9324, 547.000000
9325, 546.000000
9326, 549.000000
9327, 544.000000
9328, 550.000000
9329, 544.000000
9330, 545.000000
9331, 541.000000
9332, 543.000000
9333, 542.000000
9334, 536.000000
9335, 546.000000
9336, 542.000000
9337, 543.000000
9338, 542.000000
9339, 541.000000
9340, 542.000000
9341, 543.000000
9342, 546.000000
9343, 544.000000
9344, 544.000000
9345, 540.000000
9346, 557.000000
9347, 546.000000
9348, 550.000000
9349, 546.000000
9350, 541.000000
9351, 538.000000
9352, 551.000000
9353, 544.000000
9354, 543.000000
9355, 538.000000
9356, 544.000000
9357, 540.000000
9358, 541.000000
9359, 544.000000
9360, 549.000000
9361, 540.000000
9362, 547.000000
9363, 542.000000
9364, 546.000000
9365, 547.000000
9366, 542.000000
9367, 544.000000
9368, 546.000000
9369, 550.000000
9370, 542.000000
9371, 545.000000
9372, 545.000000
9373, 548.000000
9374, 547.000000
9375, 545.000000
9376, 545.000000
9377, 546.000000
9378, 544.000000
9379, 543.000000
9380, 539.000000
9381, 542.000000
9382, 543.000000
9383, 546.000000
9384, 551.000000
9385, 541.000000
9386, 551.000000
9387, 542.000000
9388, 543.000000
9389, 547.000000
9390, 543.000000
9391, 543.000000
9392, 541.000000
9393, 548.000000
9394, 543.000000
9395, 551.000000
9396, 548.000000
9397, 542.000000
9398, 542.000000
9399, 553.000000
9400, 549.000000
9401, 546.000000
9402, 544.000000
9403, 548.000000
9404, 546.000000
9405, 544.000000
9406, 547.000000
9407, 547.000000
9408, 540.000000
9409, 546.000000
9410, 543.000000
9411, 550.000000
9412, 543.000000
9413, 545.000000
9414, 542.000000
9415, 543.000000
9416, 549.000000
9417, 539.000000
9418, 549.000000
9419, 546.000000
9420, 550.000000
9421, 547.000000
9422, 541.000000
9423, 544.000000
9424, 548.000000
9425, 540.000000
9426, 547.000000
9427, 546.000000
9428, 545.000000
9429, 541.000000
9430, 545.000000
9431, 547.000000
9432, 547.000000
9433, 545.000000
9434, 539.000000
9435, 545.000000
9436, 543.000000
9437, 546.000000
9438, 553.000000
9439, 542.000000
9440, 544.000000
9441, 551.000000
9442, 540.000000
9443, 544.000000
9444, 543.000000
9445, 541.000000
9446, 543.000000
9447, 540.000000
9448, 547.000000
9449, 541.000000
9450, 544.000000
9451, 538.000000
9452, 541.000000
9453, 541.000000
9454, 541.000000
9455, 545.000000
9456, 545.000000
9457, 544.000000
9458, 548.000000
9459, 584.000000
9460, 547.000000
9461, 537.000000
9462, 548.000000
9463, 542.000000
9464, 548.000000
9465, 544.000000
9466, 546.000000
9467, 548.000000
9468, 541.000000
9469, 541.000000
9470, 544.000000
9471, 544.000000
9472, 548.000000
9473, 548.000000
9474, 547.000000
9475, 545.000000
9476, 551.000000
9477, 549.000000
9478, 544.000000
9479, 550.000000
9480, 548.000000
9481, 545.000000
9482, 546.000000
9483, 549.000000
9484, 544.000000
9485, 545.000000
9486, 546.000000
9487, 541.000000
9488, 545.000000
9489, 545.000000
9490, 543.000000
9491, 543.000000
9492, 544.000000
9493, 542.000000
9494, 550.000000
9495, 541.000000
9496, 551.000000
9497, 544.000000
9498, 542.000000
9499, 544.000000
9500, 543.000000
9501, 543.000000
9502, 549.000000
9503, 547.000000
9504, 544.000000
9505, 543.000000
9506, 540.000000
9507, 541.000000
9508, 556.000000
9509, 549.000000
9510, 545.000000
9511, 545.000000
9512, 548.000000
9513, 549.000000
9514, 548.000000
9515, 545.000000
9516, 546.000000
9517, 543.000000
9518, 546.000000
9519, 539.000000
9520, 542.000000
9521, 541.000000
9522, 540.000000
9523, 541.000000
9524, 541.000000
9525, 542.000000
9526, 546.000000
9527, 539.000000
9528, 542.000000
9529, 541.000000
9530, 542.000000
9531, 546.000000
9532, 549.000000
9533, 541.000000
9534, 549.000000
9535, 541.000000
9536, 541.000000
9537, 542.000000
9538, 546.000000
9539, 14856.000000
9540, 522.000000
9541, 519.000000
9542, 524.000000
9543, 522.000000
9544, 526.000000
9545, 527.000000
9546, 524.000000
9547, 522.000000
9548, 523.000000
9549, 521.000000
9550, 523.000000
9551, 519.000000
9552, 520.000000
9553, 522.000000
9554, 522.000000
9555, 520.000000
9556, 522.000000
9557, 522.000000
9558, 519.000000
9559, 524.000000
9560, 524.000000
9561, 538.000000
9562, 527.000000
9563, 521.000000
9564, 520.000000
9565, 522.000000
9566, 525.000000
9567, 525.000000
9568, 521.000000
9569, 522.000000
9570, 522.000000
9571, 519.000000
9572, 521.000000
9573, 522.000000
9574, 528.000000
9575, 521.000000
9576, 526.000000
9577, 517.000000
9578, 516.000000
9579, 526.000000
9580, 517.000000
9581, 524.000000
9582, 523.000000
9583, 522.000000
9584, 517.000000
9585, 523.000000
9586, 523.000000
9587, 526.000000
9588, 523.000000
9589, 520.000000
9590, 518.000000
9591, 522.000000
9592, 524.000000
9593, 525.000000
9594, 524.000000
9595, 518.000000
9596, 521.000000
9597, 523.000000
9598, 526.000000
9599, 522.000000
9600, 520.000000
9601, 525.000000
9602, 520.000000
9603, 526.000000
9604, 522.000000
9605, 527.000000
9606, 519.000000
9607, 517.000000
9608, 526.000000
9609, 527.000000
9610, 521.000000
9611, 524.000000
9612, 522.000000
9613, 524.000000
9614, 522.000000
9615, 518.000000
9616, 534.000000
9617, 514.000000
9618, 519.000000
9619, 515.000000
9620, 520.000000
9621, 520.000000
9622, 527.000000
9623, 520.000000
9624, 528.000000
9625, 521.000000
9626, 522.000000
9627, 524.000000
9628, 522.000000
9629, 530.000000
9630, 523.000000
9631, 521.000000
9632, 524.000000
9633, 521.000000
9634, 521.000000
9635, 515.000000
9636, 519.000000
9637, 535.000000
9638, 519.000000
9639, 523.000000
9640, 523.000000
9641, 520.000000
9642, 521.000000
9643, 524.000000
9644, 544.000000
9645, 523.000000
9646, 522.000000
9647, 515.000000
9648, 524.000000
9649, 524.000000
9650, 538.000000
9651, 523.000000
9652, 521.000000
9653, 513.000000
9654, 517.000000
9655, 523.000000
9656, 523.000000
9657, 515.000000
9658, 521.000000
9659, 521.000000
9660, 525.000000
9661, 535.000000
9662, 515.000000
9663, 524.000000
9664, 526.000000
9665, 523.000000
9666, 523.000000
9667, 524.000000
9668, 527.000000
9669, 523.000000
9670, 522.000000
9671, 524.000000
9672, 522.000000
9673, 522.000000
9674, 521.000000
9675, 523.000000
9676, 522.000000
9677, 517.000000
9678, 522.000000
9679, 522.000000
9680, 519.000000
9681, 517.000000
9682, 527.000000
9683, 521.000000
9684, 518.000000
9685, 520.000000
9686, 521.000000
9687, 519.000000
9688, 524.000000
9689, 522.000000
9690, 515.000000
9691, 522.000000
9692, 538.000000
9693, 521.000000
9694, 521.000000
9695, 521.000000
9696, 517.000000
9697, 518.000000
9698, 522.000000
9699, 520.000000
9700, 570.000000
9701, 520.000000
9702, 514.000000
9703, 521.000000
9704, 521.000000
9705, 524.000000
9706, 524.000000
9707, 523.000000
9708, 522.000000
9709, 523.000000
9710, 522.000000
9711, 523.000000
9712, 520.000000
9713, 525.000000
9714, 524.000000
9715, 522.000000
9716, 520.000000
9717, 522.000000
9718, 522.000000
9719, 519.000000
9720, 521.000000
9721, 522.000000
9722, 519.000000
9723, 521.000000
9724, 519.000000
9725, 538.000000
9726, 523.000000
9727, 526.000000
9728, 516.000000
9729, 524.000000
9730, 522.000000
9731, 521.000000
9732, 524.000000
9733, 525.000000
9734, 524.000000
9735, 519.000000
9736, 521.000000
9737, 522.000000
9738, 517.000000
9739, 520.000000
9740, 523.000000
9741, 514.000000
9742, 519.000000
9743, 526.000000
9744, 518.000000
9745, 521.000000
9746, 525.000000
9747, 523.000000
9748, 520.000000
9749, 525.000000
9750, 522.000000
9751, 523.000000
9752, 524.000000
9753, 519.000000
9754, 523.000000
9755, 522.000000
9756, 516.000000
9757, 521.000000
9758, 520.000000
9759, 520.000000
9760, 521.000000
9761, 518.000000
9762, 515.000000
9763, 518.000000
9764, 524.000000
9765, 524.000000
9766, 523.000000
9767, 524.000000
9768, 543.000000
9769, 522.000000
9770, 521.000000
9771, 520.000000
9772, 519.000000
9773, 523.000000
9774, 518.000000
9775, 520.000000
9776, 521.000000
9777, 519.000000
9778, 526.000000
9779, 524.000000
9780, 520.000000
9781, 520.000000
9782, 522.000000
9783, 524.000000
9784, 527.000000
9785, 526.000000
9786, 521.000000
9787, 522.000000
9788, 519.000000
9789, 516.000000
9790, 524.000000
9791, 521.000000
9792, 524.000000
9793, 523.000000
9794, 523.000000
9795, 519.000000
9796, 518.000000
9797, 517.000000
9798, 523.000000
9799, 514.000000
9800, 523.000000
9801, 518.000000
9802, 518.000000
9803, 518.000000
9804, 521.000000
9805, 524.000000
9806, 522.000000
9807, 518.000000
9808, 521.000000
9809, 520.000000
9810, 524.000000
9811, 525.000000
9812, 526.000000
9813, 519.000000
9814, 520.000000
9815, 520.000000
9816, 525.000000
9817, 522.000000
9818, 523.000000
9819, 518.000000
9820, 521.000000
9821, 523.000000
9822, 521.000000
9823, 520.000000
9824, 525.000000
9825, 1637.000000
9826, 557.000000
9827, 521.000000
9828, 525.000000
9829, 525.000000
9830, 520.000000
9831, 520.000000
9832, 536.000000
9833, 523.000000
9834, 518.000000
9835, 520.000000
9836, 519.000000
9837, 523.000000
9838, 526.000000
9839, 521.000000
9840, 524.000000
9841, 522.000000
9842, 526.000000
9843, 523.000000
9844, 520.000000
9845, 526.000000
9846, 541.000000
9847, 523.000000
9848, 541.000000
9849, 524.000000
9850, 525.000000
9851, 520.000000
9852, 520.000000
9853, 522.000000
9854, 522.000000
9855, 518.000000
9856, 515.000000
9857, 538.000000
9858, 520.000000
9859, 518.000000
9860, 523.000000
9861, 534.000000
9862, 521.000000
9863, 529.000000
9864, 526.000000
9865, 523.000000
9866, 520.000000
9867, 518.000000
9868, 528.000000
9869, 539.000000
9870, 522.000000
9871, 523.000000
9872, 527.000000
9873, 519.000000
9874, 522.000000
9875, 524.000000
9876, 520.000000
9877, 520.000000
9878, 518.000000
9879, 521.000000
9880, 526.000000
9881, 523.000000
9882, 523.000000
9883, 517.000000
9884, 525.000000
9885, 522.000000
9886, 521.000000
9887, 522.000000
9888, 520.000000
9889, 521.000000
9890, 519.000000
9891, 520.000000
9892, 522.000000
9893, 517.000000
9894, 520.000000
9895, 524.000000
9896, 521.000000
9897, 517.000000
9898, 519.000000
9899, 517.000000
9900, 520.000000
9901, 522.000000
9902, 520.000000
9903, 522.000000
9904, 524.000000
9905, 527.000000
9906, 524.000000
9907, 524.000000
9908, 525.000000
9909, 523.000000
9910, 519.000000
9911, 526.000000
9912, 526.000000
9913, 531.000000
9914, 523.000000
9915, 523.000000
9916, 518.000000
9917, 523.000000
9918, 520.000000
9919, 524.000000
9920, 520.000000
9921, 535.000000
9922, 520.000000
9923, 522.000000
9924, 524.000000
9925, 523.000000
9926, 520.000000
9927, 523.000000
9928, 529.000000
9929, 517.000000
9930, 522.000000
9931, 519.000000
9932, 519.000000
9933, 527.000000
9934, 519.000000
9935, 521.000000
9936, 521.000000
9937, 518.000000
9938, 519.000000
9939, 524.000000
9940, 522.000000
9941, 569.000000
9942, 517.000000
9943, 515.000000
9944, 522.000000
9945, 521.000000
9946, 524.000000
9947, 523.000000
9948, 523.000000
9949, 522.000000
9950, 522.000000
9951, 523.000000
9952, 523.000000
9953, 521.000000
9954, 518.000000
9955, 520.000000
9956, 519.000000
9957, 516.000000
9958, 520.000000
9959, 520.000000
9960, 528.000000
9961, 523.000000
9962, 526.000000
9963, 521.000000
9964, 518.000000
9965, 525.000000
9966, 523.000000
9967, 531.000000
9968, 518.000000
9969, 526.000000
9970, 537.000000
9971, 521.000000
9972, 518.000000
9973, 523.000000
9974, 519.000000
9975, 520.000000
9976, 525.000000
9977, 523.000000
9978, 518.000000
9979, 516.000000
9980, 519.000000
9981, 525.000000
9982, 518.000000
9983, 525.000000
9984, 529.000000
9985, 520.000000
9986, 517.000000
9987, 525.000000
9988, 521.000000
9989, 522.000000
9990, 524.000000
9991, 522.000000
9992, 520.000000
9993, 523.000000
9994, 520.000000
9995, 520.000000
9996, 520.000000
9997, 521.000000
9998, 520.000000
9999, 523.000000
10000, 522.000000
10001, 521.000000
10002, 518.000000
10003, 520.000000
10004, 515.000000
10005, 523.000000
10006, 523.000000
10007, 521.000000
10008, 526.000000
10009, 539.000000
10010, 524.000000
10011, 517.000000
10012, 522.000000
10013, 523.000000
10014, 520.000000
10015, 519.000000
10016, 522.000000
10017, 519.000000
10018, 517.000000
10019, 520.000000
10020, 523.000000
10021, 523.000000
10022, 517.000000
10023, 523.000000
10024, 527.000000
10025, 522.000000
10026, 520.000000
10027, 519.000000
10028, 520.000000
10029, 520.000000
10030, 518.000000
10031, 521.000000
10032, 520.000000
10033, 520.000000
10034, 533.000000
10035, 526.000000
10036, 518.000000
10037, 523.000000
10038, 519.000000
10039, 521.000000
10040, 524.000000
10041, 522.000000
10042, 519.000000
10043, 522.000000
10044, 522.000000
10045, 523.000000
10046, 523.000000
10047, 525.000000
10048, 520.000000
10049, 524.000000
10050, 519.000000
10051, 523.000000
10052, 522.000000
10053, 518.000000
10054, 520.000000
10055, 524.000000
10056, 521.000000
10057, 521.000000
10058, 526.000000
10059, 520.000000
10060, 519.000000
10061, 518.000000
10062, 522.000000
10063, 517.000000
10064, 525.000000
10065, 517.000000
10066, 519.000000
10067, 526.000000
10068, 522.000000
10069, 526.000000
10070, 524.000000
10071, 521.000000
10072, 525.000000
10073, 524.000000
10074, 520.000000
10075, 522.000000
10076, 520.000000
10077, 519.000000
10078, 521.000000
10079, 519.000000
10080, 520.000000
10081, 518.000000
10082, 520.000000
10083, 521.000000
10084, 519.000000
10085, 519.000000
10086, 522.000000
10087, 522.000000
10088, 543.000000
10089, 517.000000
10090, 515.000000
10091, 529.000000
10092, 521.000000
10093, 525.000000
10094, 526.000000
10095, 524.000000
10096, 520.000000
10097, 521.000000
10098, 518.000000
10099, 527.000000
10100, 520.000000
10101, 520.000000
10102, 520.000000
10103, 523.000000
10104, 519.000000
10105, 522.000000
10106, 523.000000
10107, 521.000000
10108, 520.000000
10109, 520.000000
10110, 522.000000
10111, 520.000000
10112, 522.000000
10113, 522.000000
10114, 525.000000
10115, 522.000000
10116, 521.000000
10117, 520.000000
10118, 526.000000
10119, 517.000000
10120, 526.000000
10121, 519.000000
10122, 526.000000
10123, 521.000000
10124, 522.000000
10125, 522.000000
10126, 516.000000
10127, 523.000000
10128, 523.000000
10129, 523.000000
10130, 521.000000
10131, 527.000000
10132, 540.000000
10133, 521.000000
10134, 517.000000
10135, 522.000000
10136, 524.000000
10137, 519.000000
10138, 520.000000
10139, 519.000000
10140, 521.000000
10141, 522.000000
10142, 522.000000
10143, 514.000000
10144, 520.000000
10145, 522.000000
10146, 521.000000
10147, 523.000000
10148, 527.000000
10149, 521.000000
10150, 517.000000
10151, 519.000000
10152, 526.000000
10153, 521.000000
10154, 514.000000
10155, 540.000000
10156, 524.000000
10157, 519.000000
10158, 519.000000
10159, 522.000000
10160, 521.000000
10161, 520.000000
10162, 523.000000
10163, 519.000000
10164, 520.000000
10165, 522.000000
10166, 519.000000
10167, 518.000000
10168, 524.000000
10169, 526.000000
10170, 521.000000
10171, 529.000000
10172, 560.000000
10173, 524.000000
10174, 518.000000
10175, 528.000000
10176, 522.000000
10177, 522.000000
10178, 522.000000
10179, 516.000000
10180, 518.000000
10181, 520.000000
10182, 522.000000
10183, 520.000000
10184, 525.000000
10185, 526.000000
10186, 519.000000
10187, 519.000000
10188, 524.000000
10189, 524.000000
10190, 521.000000
10191, 521.000000
10192, 526.000000
10193, 525.000000
10194, 528.000000
10195, 525.000000
10196, 524.000000
10197, 522.000000
10198, 523.000000
10199, 524.000000
10200, 653.000000
10201, 538.000000
10202, 522.000000
10203, 527.000000
10204, 521.000000
10205, 525.000000
10206, 523.000000
10207, 524.000000
10208, 523.000000
10209, 523.000000
10210, 524.000000
10211, 520.000000
10212, 525.000000
10213, 524.000000
10214, 521.000000
10215, 523.000000
10216, 525.000000
10217, 528.000000
10218, 517.000000
10219, 523.000000
10220, 524.000000
10221, 519.000000
10222, 525.000000
10223, 519.000000
10224, 521.000000
10225, 519.000000
10226, 520.000000
10227, 527.000000
10228, 518.000000
10229, 521.000000
10230, 520.000000
10231, 523.000000
10232, 521.000000
10233, 521.000000
10234, 523.000000
10235, 524.000000
10236, 523.000000
10237, 522.000000
10238, 522.000000
10239, 520.000000
10240, 518.000000
10241, 517.000000
10242, 538.000000
10243, 523.000000
10244, 524.000000
10245, 518.000000
10246, 523.000000
10247, 525.000000
10248, 528.000000
10249, 525.000000
10250, 524.000000
10251, 524.000000
10252, 528.000000
10253, 520.000000
10254, 520.000000
10255, 521.000000
10256, 522.000000
10257, 525.000000
10258, 524.000000
10259, 525.000000
10260, 523.000000
10261, 538.000000
10262, 524.000000
10263, 522.000000
10264, 522.000000
10265, 519.000000
10266, 522.000000
10267, 522.000000
10268, 524.000000
10269, 521.000000
10270, 522.000000
10271, 521.000000
10272, 520.000000
10273, 523.000000
10274, 521.000000
10275, 523.000000
10276, 519.000000
10277, 524.000000
10278, 522.000000
10279, 522.000000
10280, 523.000000
10281, 520.000000
10282, 518.000000
10283, 518.000000
10284, 517.000000
10285, 524.000000
10286, 526.000000
10287, 527.000000
10288, 524.000000
10289, 521.000000
10290, 526.000000
10291, 526.000000
10292, 531.000000
10293, 521.000000
10294, 523.000000
10295, 518.000000
10296, 523.000000
10297, 522.000000
10298, 522.000000
10299, 522.000000
10300, 518.000000
10301, 536.000000
10302, 521.000000
10303, 521.000000
10304, 520.000000
10305, 521.000000
10306, 527.000000
10307, 520.000000
10308, 523.000000
10309, 518.000000
10310, 519.000000
10311, 523.000000
10312, 526.000000
10313, 525.000000
10314, 523.000000
10315, 520.000000
10316, 522.000000
10317, 520.000000
10318, 523.000000
10319, 517.000000
10320, 520.000000
10321, 520.000000
10322, 520.000000
10323, 520.000000
10324, 518.000000
10325, 518.000000
10326, 523.000000
10327, 523.000000
10328, 523.000000
10329, 540.000000
10330, 521.000000
10331, 519.000000
10332, 524.000000
10333, 521.000000
10334, 519.000000
10335, 520.000000
10336, 516.000000
10337, 520.000000
10338, 512.000000
10339, 523.000000
10340, 515.000000
10341, 520.000000
10342, 523.000000
10343, 518.000000
10344, 520.000000
10345, 523.000000
10346, 521.000000
10347, 524.000000
10348, 521.000000
10349, 518.000000
10350, 520.000000
10351, 515.000000
10352, 521.000000
10353, 521.000000
10354, 521.000000
10355, 516.000000
10356, 524.000000
10357, 519.000000
10358, 520.000000
10359, 519.000000
10360, 521.000000
10361, 520.000000
10362, 523.000000
10363, 516.000000
10364, 517.000000
10365, 519.000000
10366, 521.000000
10367, 526.000000
10368, 524.000000
10369, 523.000000
10370, 521.000000
10371, 520.000000
10372, 523.000000
10373, 523.000000
10374, 519.000000
10375, 520.000000
10376, 527.000000
10377, 521.000000
10378, 520.000000
10379, 522.000000
10380, 520.000000
10381, 518.000000
10382, 523.000000
10383, 523.000000
10384, 522.000000
10385, 519.000000
10386, 522.000000
10387, 521.000000
10388, 520.000000
10389, 522.000000
10390, 523.000000
10391, 521.000000
10392, 522.000000
10393, 521.000000
10394, 520.000000
10395, 520.000000
10396, 522.000000
10397, 519.000000
10398, 520.000000
10399, 555.000000
10400, 517.000000
10401, 527.000000
10402, 518.000000
10403, 517.000000
10404, 520.000000
10405, 520.000000
10406, 522.000000
10407, 518.000000
10408, 521.000000
10409, 526.000000
10410, 521.000000
10411, 526.000000
10412, 523.000000
10413, 526.000000
10414, 521.000000
10415, 522.000000
10416, 525.000000
10417, 521.000000
10418, 517.000000
10419, 524.000000
10420, 518.000000
10421, 516.000000
10422, 519.000000
10423, 520.000000
10424, 527.000000
10425, 519.000000
10426, 519.000000
10427, 519.000000
10428, 525.000000
10429, 521.000000
10430, 523.000000
10431, 522.000000
10432, 523.000000
10433, 523.000000
10434, 519.000000
10435, 522.000000
10436, 524.000000
10437, 517.000000
10438, 521.000000
10439, 523.000000
10440, 523.000000
10441, 522.000000
10442, 516.000000
10443, 517.000000
10444, 522.000000
10445, 522.000000
10446, 520.000000
10447, 526.000000
10448, 523.000000
10449, 524.000000
10450, 524.000000
10451, 523.000000
10452, 522.000000
10453, 1405.000000
10454, 543.000000
10455, 519.000000
10456, 525.000000
10457, 519.000000
10458, 521.000000
10459, 517.000000
10460, 516.000000
10461, 518.000000
10462, 518.000000
10463, 518.000000
10464, 520.000000
10465, 520.000000
10466, 519.000000
10467, 525.000000
10468, 525.000000
10469, 526.000000
10470, 525.000000
10471, 524.000000
10472, 525.000000
10473, 523.000000
10474, 524.000000
10475, 523.000000
10476, 538.000000
10477, 520.000000
10478, 518.000000
10479, 516.000000
10480, 520.000000
10481, 522.000000
10482, 521.000000
10483, 523.000000
10484, 522.000000
10485, 522.000000
10486, 524.000000
10487, 520.000000
10488, 524.000000
10489, 519.000000
10490, 519.000000
10491, 521.000000
10492, 538.000000
10493, 516.000000
10494, 522.000000
10495, 523.000000
10496, 519.000000
10497, 520.000000
10498, 524.000000
10499, 523.000000
10500, 521.000000
10501, 522.000000
10502, 523.000000
10503, 517.000000
10504, 527.000000
10505, 525.000000
10506, 527.000000
10507, 517.000000
10508, 520.000000
10509, 521.000000
10510, 521.000000
10511, 523.000000
10512, 522.000000
10513, 522.000000
10514, 518.000000
10515, 524.000000
10516, 523.000000
10517, 516.000000
10518, 522.000000
10519, 522.000000
10520, 527.000000
10521, 521.000000
10522, 525.000000
10523, 516.000000
10524, 521.000000
10525, 524.000000
10526, 521.000000
10527, 521.000000
10528, 525.000000
10529, 523.000000
10530, 525.000000
10531, 526.000000
10532, 523.000000
10533, 522.000000
10534, 523.000000
10535, 537.000000
10536, 522.000000
10537, 522.000000
10538, 519.000000
10539, 519.000000
10540, 520.000000
10541, 518.000000
10542, 520.000000
10543, 523.000000
10544, 520.000000
10545, 519.000000
10546, 520.000000
10547, 519.000000
10548, 522.000000
10549, 522.000000
10550, 522.000000
10551, 524.000000
10552, 526.000000
10553, 518.000000
10554, 518.000000
10555, 518.000000
10556, 515.000000
10557, 525.000000
10558, 522.000000
10559, 521.000000
10560, 522.000000
10561, 534.000000
10562, 521.000000
10563, 518.000000
10564, 523.000000
10565, 519.000000
10566, 517.000000
10567, 519.000000
10568, 528.000000
10569, 524.000000
10570, 520.000000
10571, 520.000000
10572, 521.000000
10573, 523.000000
10574, 525.000000
10575, 526.000000
10576, 524.000000
10577, 525.000000
10578, 519.000000
10579, 519.000000
10580, 516.000000
10581, 523.000000
10582, 520.000000
10583, 521.000000
10584, 526.000000
10585, 522.000000
10586, 520.000000
10587, 524.000000
10588, 518.000000
10589, 519.000000
10590, 522.000000
10591, 521.000000
10592, 530.000000
10593, 523.000000
10594, 520.000000
10595, 527.000000
10596, 542.000000
10597, 519.000000
10598, 521.000000
10599, 521.000000
10600, 526.000000
10601, 516.000000
10602, 518.000000
10603, 519.000000
